"Points:0","Points:1","Points:2"
53.75,0.5,245.95911
53.75,0.5,245.9091
53.75,0.5,245.8591
53.75,0.5,245.80911
53.75,0.5,245.75911
53.75,0.5,245.70911
53.75,0.5,245.6591
53.75,0.5,245.6091
53.75,0.5,245.55911
53.75,0.5,245.50911
53.75,0.5,245.45911
53.75,0.5,245.4091
53.75,0.5,245.3591
53.75,0.5,245.30911
53.75,0.5,245.25911
54.25,0.5,246.97986
54.25,0.5,246.92986
54.25,0.5,246.87986
54.25,0.5,246.82986
54.25,0.5,246.77986
54.25,0.5,246.72986
54.25,0.5,246.67986
54.25,0.5,246.62986
54.25,0.5,246.57986
54.25,0.5,246.52986
54.25,0.5,246.47986
54.25,0.5,246.42986
54.25,0.5,246.37986
54.25,0.5,246.32986
54.25,0.5,246.27986
54.25,0.5,246.22986
54.25,0.5,246.17986
54.25,0.5,246.12986
54.25,0.5,246.07986
54.25,0.5,246.02986
54.25,0.5,245.97986
54.25,0.5,245.92986
54.25,0.5,245.87986
54.25,0.5,245.82986
54.25,0.5,245.77986
54.25,0.5,245.72986
54.25,0.5,245.67986
54.25,0.5,245.62986
54.25,0.5,245.57986
54.25,0.5,245.52986
54.25,0.5,245.47986
54.25,0.5,245.42986
54.25,0.5,245.37986
54.25,0.5,245.32986
54.25,0.5,245.27986
54.25,0.5,245.22986
52.25,0.5,245.29685
52.25,0.5,245.24685
52.25,0.5,245.19685
52.25,0.5,245.14685
52.25,0.5,244.97185
52.25,0.5,244.42185
52.25,0.5,243.37185
52.25,0.5,241.82185
52.25,0.5,239.77185
52.25,0.5,237.22185
52.25,0.5,234.17185
52.25,0.5,230.62185
52.75,0.5,245.2676
52.75,0.5,245.21761
52.75,0.5,245.1676
52.75,0.5,245.1176
52.75,0.5,244.9426
52.75,0.5,244.3926
52.75,0.5,243.34261
52.75,0.5,241.7926
52.75,0.5,239.7426
52.75,0.5,237.1926
52.75,0.5,234.1426
52.75,0.5,230.59261
53.25,0.5,245.23836
53.25,0.5,245.18835
53.25,0.5,245.13835
53.25,0.5,245.08835
53.25,0.5,244.91336
53.25,0.5,244.36336
53.25,0.5,243.31335
53.25,0.5,241.76335
53.25,0.5,239.71335
53.25,0.5,237.16336
53.25,0.5,234.11336
53.25,0.5,230.56335
53.75,0.5,245.20911
53.75,0.5,245.1591
53.75,0.5,245.1091
53.75,0.5,245.05911
53.75,0.5,244.88411
53.75,0.5,244.33411
53.75,0.5,243.2841
53.75,0.5,241.7341
53.75,0.5,239.68411
53.75,0.5,237.13411
53.75,0.5,234.08411
53.75,0.5,230.5341
54.25,0.5,245.17986
54.25,0.5,245.12986
54.25,0.5,245.07986
54.25,0.5,245.02986
54.25,0.5,244.85486
54.25,0.5,244.30486
54.25,0.5,243.25486
54.25,0.5,241.70486
54.25,0.5,239.65486
54.25,0.5,237.10486
54.25,0.5,234.05486
54.25,0.5,230.50486
54.75,0.5,246.95011
54.75,0.5,246.90011
54.75,0.5,246.85011
54.75,0.5,246.80011
54.75,0.5,246.75011
54.75,0.5,246.70011
54.75,0.5,246.65011
54.75,0.5,246.60011
54.75,0.5,246.55011
54.75,0.5,246.50011
54.75,0.5,246.45011
54.75,0.5,246.40011
54.75,0.5,246.35011
54.75,0.5,246.30011
54.75,0.5,246.25011
54.75,0.5,246.20011
54.75,0.5,246.15011
54.75,0.5,246.10011
54.75,0.5,246.05011
54.75,0.5,246.00011
54.75,0.5,245.95011
54.75,0.5,245.90011
54.75,0.5,245.85011
54.75,0.5,245.80011
54.75,0.5,245.75011
54.75,0.5,245.70011
54.75,0.5,245.65011
54.75,0.5,245.60011
54.75,0.5,245.55011
54.75,0.5,245.50011
54.75,0.5,245.45011
54.75,0.5,245.40011
54.75,0.5,245.35011
54.75,0.5,245.30011
54.75,0.5,245.25011
54.75,0.5,245.20011
55.25,0.5,246.91948
55.25,0.5,246.86948
55.25,0.5,246.81948
55.25,0.5,246.76948
55.25,0.5,246.71948
55.25,0.5,246.66948
55.25,0.5,246.61948
55.25,0.5,246.56948
55.25,0.5,246.51948
55.25,0.5,246.46948
55.25,0.5,246.41948
55.25,0.5,246.36948
55.25,0.5,246.31948
55.25,0.5,246.26948
55.25,0.5,246.21948
55.25,0.5,246.16948
55.25,0.5,246.11948
55.25,0.5,246.06948
55.25,0.5,246.01948
55.25,0.5,245.96948
55.25,0.5,245.91948
55.25,0.5,245.86948
55.25,0.5,245.81948
55.25,0.5,245.76948
55.25,0.5,245.71948
55.25,0.5,245.66948
55.25,0.5,245.61948
55.25,0.5,245.56948
55.25,0.5,245.51948
55.25,0.5,245.46948
55.25,0.5,245.41948
55.25,0.5,245.36948
55.25,0.5,245.31948
55.25,0.5,245.26948
55.25,0.5,245.21948
55.25,0.5,245.16948
55.75,0.5,246.88848
55.75,0.5,246.83848
55.75,0.5,246.78848
55.75,0.5,246.73848
55.75,0.5,246.68848
55.75,0.5,246.63848
55.75,0.5,246.58848
55.75,0.5,246.53848
55.75,0.5,246.48848
55.75,0.5,246.43848
55.75,0.5,246.38848
55.75,0.5,246.33848
55.75,0.5,246.28848
55.75,0.5,246.23848
55.75,0.5,246.18848
55.75,0.5,246.13848
55.75,0.5,246.08848
55.75,0.5,246.03848
55.75,0.5,245.98848
55.75,0.5,245.93848
55.75,0.5,245.88848
55.75,0.5,245.83848
55.75,0.5,245.78848
55.75,0.5,245.73848
55.75,0.5,245.68848
55.75,0.5,245.63848
55.75,0.5,245.58848
55.75,0.5,245.53848
55.75,0.5,245.48848
55.75,0.5,245.43848
55.75,0.5,245.38848
55.75,0.5,245.33848
55.75,0.5,245.28848
55.75,0.5,245.23848
55.75,0.5,245.18848
55.75,0.5,245.13848
56.25,0.5,246.85748
56.25,0.5,246.80748
56.25,0.5,246.75748
56.25,0.5,246.70748
56.25,0.5,246.65748
56.25,0.5,246.60748
56.25,0.5,246.55748
56.25,0.5,246.50748
56.25,0.5,246.45748
56.25,0.5,246.40748
56.25,0.5,246.35748
56.25,0.5,246.30748
56.25,0.5,246.25748
56.25,0.5,246.20748
56.25,0.5,246.15748
56.25,0.5,246.10748
56.25,0.5,246.05748
56.25,0.5,246.00748
56.25,0.5,245.95748
56.25,0.5,245.90748
56.25,0.5,245.85748
56.25,0.5,245.80748
56.25,0.5,245.75748
56.25,0.5,245.70748
56.25,0.5,245.65748
56.25,0.5,245.60748
56.25,0.5,245.55748
56.25,0.5,245.50748
56.25,0.5,245.45748
56.25,0.5,245.40748
56.25,0.5,245.35748
56.25,0.5,245.30748
56.25,0.5,245.25748
56.25,0.5,245.20748
56.25,0.5,245.15748
56.25,0.5,245.10748
54.75,0.5,245.15011
54.75,0.5,245.10011
54.75,0.5,245.05011
54.75,0.5,245.00011
54.75,0.5,244.82511
54.75,0.5,244.27511
54.75,0.5,243.22511
54.75,0.5,241.67511
54.75,0.5,239.62511
54.75,0.5,237.07511
54.75,0.5,234.02511
54.75,0.5,230.47511
55.25,0.5,245.11948
55.25,0.5,245.06948
55.25,0.5,245.01948
55.25,0.5,244.96948
55.25,0.5,244.79448
55.25,0.5,244.24448
55.25,0.5,243.19448
55.25,0.5,241.64448
55.25,0.5,239.59448
55.25,0.5,237.04448
55.25,0.5,233.99448
55.25,0.5,230.44448
55.75,0.5,245.08848
55.75,0.5,245.03848
55.75,0.5,244.98848
55.75,0.5,244.93848
55.75,0.5,244.76348
55.75,0.5,244.21348
55.75,0.5,243.16348
55.75,0.5,241.61348
55.75,0.5,239.56348
55.75,0.5,237.01348
55.75,0.5,233.96348
55.75,0.5,230.41348
56.25,0.5,245.05748
56.25,0.5,245.00748
56.25,0.5,244.95748
56.25,0.5,244.90748
56.25,0.5,244.73248
56.25,0.5,244.18248
56.25,0.5,243.13248
56.25,0.5,241.58248
56.25,0.5,239.53248
56.25,0.5,236.98248
56.25,0.5,233.93248
56.25,0.5,230.38248
56.75,0.5,246.82648
56.75,0.5,246.77648
56.75,0.5,246.72648
56.75,0.5,246.67648
56.75,0.5,246.62648
56.75,0.5,246.57648
56.75,0.5,246.52648
56.75,0.5,246.47648
56.75,0.5,246.42648
56.75,0.5,246.37648
56.75,0.5,246.32648
56.75,0.5,246.27648
56.75,0.5,246.22648
56.75,0.5,246.17648
56.75,0.5,246.12648
56.75,0.5,246.07648
56.75,0.5,246.02648
56.75,0.5,245.97648
56.75,0.5,245.92648
56.75,0.5,245.87648
56.75,0.5,245.82648
56.75,0.5,245.77648
56.75,0.5,245.72648
56.75,0.5,245.67648
56.75,0.5,245.62648
56.75,0.5,245.57648
56.75,0.5,245.52648
56.75,0.5,245.47648
56.75,0.5,245.42648
56.75,0.5,245.37648
56.75,0.5,245.32648
56.75,0.5,245.27648
56.75,0.5,245.22648
56.75,0.5,245.17648
56.75,0.5,245.12648
56.75,0.5,245.07648
57.25,0.5,246.79548
57.25,0.5,246.74548
57.25,0.5,246.69548
57.25,0.5,246.64548
57.25,0.5,246.59548
57.25,0.5,246.54548
57.25,0.5,246.49548
57.25,0.5,246.44548
57.25,0.5,246.39548
57.25,0.5,246.34548
57.25,0.5,246.29548
57.25,0.5,246.24548
57.25,0.5,246.19548
57.25,0.5,246.14548
57.25,0.5,246.09548
57.25,0.5,246.04548
57.25,0.5,245.99548
57.25,0.5,245.94548
57.25,0.5,245.89548
57.25,0.5,245.84548
57.25,0.5,245.79548
57.25,0.5,245.74548
57.25,0.5,245.69548
57.25,0.5,245.64548
57.25,0.5,245.59548
57.25,0.5,245.54548
57.25,0.5,245.49548
57.25,0.5,245.44548
57.25,0.5,245.39548
57.25,0.5,245.34548
57.25,0.5,245.29548
57.25,0.5,245.24548
57.25,0.5,245.19548
57.25,0.5,245.14548
57.25,0.5,245.09548
57.25,0.5,245.04548
57.75,0.5,246.76448
57.75,0.5,246.71449
57.75,0.5,246.66448
57.75,0.5,246.61448
57.75,0.5,246.56448
57.75,0.5,246.51448
57.75,0.5,246.46449
57.75,0.5,246.41448
57.75,0.5,246.36448
57.75,0.5,246.31448
57.75,0.5,246.26448
57.75,0.5,246.21449
57.75,0.5,246.16448
57.75,0.5,246.11448
57.75,0.5,246.06448
57.75,0.5,246.01448
57.75,0.5,245.96449
57.75,0.5,245.91448
57.75,0.5,245.86448
57.75,0.5,245.81448
57.75,0.5,245.76448
57.75,0.5,245.71449
57.75,0.5,245.66448
57.75,0.5,245.61448
57.75,0.5,245.56448
57.75,0.5,245.51448
57.75,0.5,245.46449
57.75,0.5,245.41448
57.75,0.5,245.36448
57.75,0.5,245.31448
57.75,0.5,245.26448
57.75,0.5,245.21449
57.75,0.5,245.16448
57.75,0.5,245.11448
57.75,0.5,245.06448
57.75,0.5,245.01448
58.25,0.5,246.73348
58.25,0.5,246.68348
58.25,0.5,246.63348
58.25,0.5,246.58348
58.25,0.5,246.53349
58.25,0.5,246.48348
58.25,0.5,246.43348
58.25,0.5,246.38348
58.25,0.5,246.33348
58.25,0.5,246.28349
58.25,0.5,246.23348
58.25,0.5,246.18348
58.25,0.5,246.13348
58.25,0.5,246.08348
58.25,0.5,246.03349
58.25,0.5,245.98348
58.25,0.5,245.93348
58.25,0.5,245.88348
58.25,0.5,245.83348
58.25,0.5,245.78349
58.25,0.5,245.73348
58.25,0.5,245.68348
58.25,0.5,245.63348
58.25,0.5,245.58348
58.25,0.5,245.53349
58.25,0.5,245.48348
58.25,0.5,245.43348
58.25,0.5,245.38348
58.25,0.5,245.33348
58.25,0.5,245.28349
58.25,0.5,245.23348
58.25,0.5,245.18348
58.25,0.5,245.13348
58.25,0.5,245.08348
58.25,0.5,245.03349
58.25,0.5,244.98348
56.75,0.5,245.02648
56.75,0.5,244.97648
56.75,0.5,244.92648
56.75,0.5,244.87648
56.75,0.5,244.70148
56.75,0.5,244.15148
56.75,0.5,243.10148
56.75,0.5,241.55148
56.75,0.5,239.50148
56.75,0.5,236.95148
56.75,0.5,233.90148
56.75,0.5,230.35148
57.25,0.5,244.99548
57.25,0.5,244.94548
57.25,0.5,244.89548
57.25,0.5,244.84548
57.25,0.5,244.67048
57.25,0.5,244.12048
57.25,0.5,243.07048
57.25,0.5,241.52048
57.25,0.5,239.47048
57.25,0.5,236.92048
57.25,0.5,233.87048
57.25,0.5,230.32048
57.75,0.5,244.96449
57.75,0.5,244.91448
57.75,0.5,244.86448
57.75,0.5,244.81448
57.75,0.5,244.63948
57.75,0.5,244.08949
57.75,0.5,243.03948
57.75,0.5,241.48948
57.75,0.5,239.43948
57.75,0.5,236.88948
57.75,0.5,233.83949
57.75,0.5,230.28948
58.25,0.5,244.93348
58.25,0.5,244.88348
58.25,0.5,244.83348
58.25,0.5,244.78349
58.25,0.5,244.60848
58.25,0.5,244.05848
58.25,0.5,243.00848
58.25,0.5,241.45848
58.25,0.5,239.40849
58.25,0.5,236.85848
58.25,0.5,233.80848
58.25,0.5,230.25848
58.75,0.5,246.7009
58.75,0.5,246.6509
58.75,0.5,246.60091
58.75,0.5,246.5509
58.75,0.5,246.5009
58.75,0.5,246.4509
58.75,0.5,246.4009
58.75,0.5,246.35091
58.75,0.5,246.3009
58.75,0.5,246.2509
58.75,0.5,246.2009
58.75,0.5,246.1509
58.75,0.5,246.10091
58.75,0.5,246.0509
58.75,0.5,246.0009
58.75,0.5,245.9509
58.75,0.5,245.9009
58.75,0.5,245.85091
58.75,0.5,245.8009
58.75,0.5,245.7509
58.75,0.5,245.7009
58.75,0.5,245.6509
58.75,0.5,245.60091
58.75,0.5,245.5509
58.75,0.5,245.5009
58.75,0.5,245.4509
58.75,0.5,245.4009
58.75,0.5,245.35091
58.75,0.5,245.3009
58.75,0.5,245.2509
58.75,0.5,245.2009
58.75,0.5,245.1509
58.75,0.5,245.10091
58.75,0.5,245.0509
58.75,0.5,245.0009
58.75,0.5,244.9509
59.25,0.5,246.66623
59.25,0.5,246.61623
59.25,0.5,246.56624
59.25,0.5,246.51624
59.25,0.5,246.46623
59.25,0.5,246.41623
59.25,0.5,246.36623
59.25,0.5,246.31624
59.25,0.5,246.26624
59.25,0.5,246.21623
59.25,0.5,246.16623
59.25,0.5,246.11623
59.25,0.5,246.06624
59.25,0.5,246.01624
59.25,0.5,245.96623
59.25,0.5,245.91623
59.25,0.5,245.86623
59.25,0.5,245.81624
59.25,0.5,245.76624
59.25,0.5,245.71623
59.25,0.5,245.66623
59.25,0.5,245.61623
59.25,0.5,245.56624
59.25,0.5,245.51624
59.25,0.5,245.46623
59.25,0.5,245.41623
59.25,0.5,245.36623
59.25,0.5,245.31624
59.25,0.5,245.26624
59.25,0.5,245.21623
59.25,0.5,245.16623
59.25,0.5,245.11623
59.25,0.5,245.06624
59.25,0.5,245.01624
59.25,0.5,244.96623
59.25,0.5,244.91623
59.75,0.5,246.63106
59.75,0.5,246.58106
59.75,0.5,246.53107
59.75,0.5,246.48106
59.75,0.5,246.43106
59.75,0.5,246.38106
59.75,0.5,246.33106
59.75,0.5,246.28107
59.75,0.5,246.23106
59.75,0.5,246.18106
59.75,0.5,246.13106
59.75,0.5,246.08106
59.75,0.5,246.03107
59.75,0.5,245.98106
59.75,0.5,245.93106
59.75,0.5,245.88106
59.75,0.5,245.83106
59.75,0.5,245.78107
59.75,0.5,245.73106
59.75,0.5,245.68106
59.75,0.5,245.63106
59.75,0.5,245.58106
59.75,0.5,245.53107
59.75,0.5,245.48106
59.75,0.5,245.43106
59.75,0.5,245.38106
59.75,0.5,245.33106
59.75,0.5,245.28107
59.75,0.5,245.23106
59.75,0.5,245.18106
59.75,0.5,245.13106
59.75,0.5,245.08106
59.75,0.5,245.03107
59.75,0.5,244.98106
59.75,0.5,244.93106
59.75,0.5,244.88106
60.25,0.5,246.59589
60.25,0.5,246.54589
60.25,0.5,246.4959
60.25,0.5,246.44589
60.25,0.5,246.39589
60.25,0.5,246.34589
60.25,0.5,246.29589
60.25,0.5,246.2459
60.25,0.5,246.19589
60.25,0.5,246.14589
60.25,0.5,246.09589
60.25,0.5,246.04589
60.25,0.5,245.9959
60.25,0.5,245.94589
60.25,0.5,245.89589
60.25,0.5,245.84589
60.25,0.5,245.79589
60.25,0.5,245.7459
60.25,0.5,245.69589
60.25,0.5,245.64589
60.25,0.5,245.59589
60.25,0.5,245.54589
60.25,0.5,245.4959
60.25,0.5,245.44589
60.25,0.5,245.39589
60.25,0.5,245.34589
60.25,0.5,245.29589
60.25,0.5,245.2459
60.25,0.5,245.19589
60.25,0.5,245.14589
60.25,0.5,245.09589
60.25,0.5,245.04589
60.25,0.5,244.9959
60.25,0.5,244.94589
60.25,0.5,244.89589
60.25,0.5,244.84589
58.75,0.5,244.9009
58.75,0.5,244.85091
58.75,0.5,244.8009
58.75,0.5,244.7509
58.75,0.5,244.5759
58.75,0.5,244.0259
58.75,0.5,242.97591
58.75,0.5,241.4259
58.75,0.5,239.3759
58.75,0.5,236.8259
58.75,0.5,233.7759
58.75,0.5,230.22591
59.25,0.5,244.86623
59.25,0.5,244.81624
59.25,0.5,244.76624
59.25,0.5,244.71623
59.25,0.5,244.54123
59.25,0.5,243.99123
59.25,0.5,242.94124
59.25,0.5,241.39124
59.25,0.5,239.34123
59.25,0.5,236.79123
59.25,0.5,233.74123
59.25,0.5,230.19124
59.75,0.5,244.83106
59.75,0.5,244.78107
59.75,0.5,244.73106
59.75,0.5,244.68106
59.75,0.5,244.50606
59.75,0.5,243.95606
59.75,0.5,242.90607
59.75,0.5,241.35606
59.75,0.5,239.30606
59.75,0.5,236.75606
59.75,0.5,233.70606
59.75,0.5,230.15607
60.25,0.5,244.79589
60.25,0.5,244.7459
60.25,0.5,244.69589
60.25,0.5,244.64589
60.25,0.5,244.47089
60.25,0.5,243.92089
60.25,0.5,242.8709
60.25,0.5,241.32089
60.25,0.5,239.27089
60.25,0.5,236.72089
60.25,0.5,233.67089
60.25,0.5,230.1209
60.75,0.5,246.56071
60.75,0.5,246.51072
60.75,0.5,246.46072
60.75,0.5,246.41072
60.75,0.5,246.36072
60.75,0.5,246.31071
60.75,0.5,246.26072
60.75,0.5,246.21072
60.75,0.5,246.16072
60.75,0.5,246.11072
60.75,0.5,246.06071
60.75,0.5,246.01072
60.75,0.5,245.96072
60.75,0.5,245.91072
60.75,0.5,245.86072
60.75,0.5,245.81071
60.75,0.5,245.76072
60.75,0.5,245.71072
60.75,0.5,245.66072
60.75,0.5,245.61072
60.75,0.5,245.56071
60.75,0.5,245.51072
60.75,0.5,245.46072
60.75,0.5,245.41072
60.75,0.5,245.36072
60.75,0.5,245.31071
60.75,0.5,245.26072
60.75,0.5,245.21072
60.75,0.5,245.16072
60.75,0.5,245.11072
60.75,0.5,245.06071
60.75,0.5,245.01072
60.75,0.5,244.96072
60.75,0.5,244.91072
60.75,0.5,244.86072
60.75,0.5,244.81071
61.25,0.5,246.52554
61.25,0.5,246.47555
61.25,0.5,246.42555
61.25,0.5,246.37555
61.25,0.5,246.32555
61.25,0.5,246.27554
61.25,0.5,246.22555
61.25,0.5,246.17555
61.25,0.5,246.12555
61.25,0.5,246.07555
61.25,0.5,246.02554
61.25,0.5,245.97555
61.25,0.5,245.92555
61.25,0.5,245.87555
61.25,0.5,245.82555
61.25,0.5,245.77554
61.25,0.5,245.72555
61.25,0.5,245.67555
61.25,0.5,245.62555
61.25,0.5,245.57555
61.25,0.5,245.52554
61.25,0.5,245.47555
61.25,0.5,245.42555
61.25,0.5,245.37555
61.25,0.5,245.32555
61.25,0.5,245.27554
61.25,0.5,245.22555
61.25,0.5,245.17555
61.25,0.5,245.12555
61.25,0.5,245.07555
61.25,0.5,245.02554
61.25,0.5,244.97555
61.25,0.5,244.92555
61.25,0.5,244.87555
61.25,0.5,244.82555
61.25,0.5,244.77554
61.75,0.5,246.49037
61.75,0.5,246.44038
61.75,0.5,246.39038
61.75,0.5,246.34038
61.75,0.5,246.29037
61.75,0.5,246.24037
61.75,0.5,246.19038
61.75,0.5,246.14038
61.75,0.5,246.09038
61.75,0.5,246.04037
61.75,0.5,245.99037
61.75,0.5,245.94038
61.75,0.5,245.89038
61.75,0.5,245.84038
61.75,0.5,245.79037
61.75,0.5,245.74037
61.75,0.5,245.69038
61.75,0.5,245.64038
61.75,0.5,245.59038
61.75,0.5,245.54037
61.75,0.5,245.49037
61.75,0.5,245.44038
61.75,0.5,245.39038
61.75,0.5,245.34038
61.75,0.5,245.29037
61.75,0.5,245.24037
61.75,0.5,245.19038
61.75,0.5,245.14038
61.75,0.5,245.09038
61.75,0.5,245.04037
61.75,0.5,244.99037
61.75,0.5,244.94038
61.75,0.5,244.89038
61.75,0.5,244.84038
61.75,0.5,244.79037
61.75,0.5,244.74037
62.25,0.5,246.4552
62.25,0.5,246.4052
62.25,0.5,246.35521
62.25,0.5,246.30521
62.25,0.5,246.2552
62.25,0.5,246.2052
62.25,0.5,246.1552
62.25,0.5,246.10521
62.25,0.5,246.05521
62.25,0.5,246.0052
62.25,0.5,245.9552
62.25,0.5,245.9052
62.25,0.5,245.85521
62.25,0.5,245.80521
62.25,0.5,245.7552
62.25,0.5,245.7052
62.25,0.5,245.6552
62.25,0.5,245.60521
62.25,0.5,245.55521
62.25,0.5,245.5052
62.25,0.5,245.4552
62.25,0.5,245.4052
62.25,0.5,245.35521
62.25,0.5,245.30521
62.25,0.5,245.2552
62.25,0.5,245.2052
62.25,0.5,245.1552
62.25,0.5,245.10521
62.25,0.5,245.05521
62.25,0.5,245.0052
62.25,0.5,244.9552
62.25,0.5,244.9052
62.25,0.5,244.85521
62.25,0.5,244.80521
62.25,0.5,244.7552
62.25,0.5,244.7052
60.75,0.5,244.76072
60.75,0.5,244.71072
60.75,0.5,244.66072
60.75,0.5,244.61072
60.75,0.5,244.43571
60.75,0.5,243.88572
60.75,0.5,242.83572
60.75,0.5,241.28572
60.75,0.5,239.23572
60.75,0.5,236.68571
60.75,0.5,233.63572
60.75,0.5,230.08572
61.25,0.5,244.72555
61.25,0.5,244.67555
61.25,0.5,244.62555
61.25,0.5,244.57555
61.25,0.5,244.40054
61.25,0.5,243.85055
61.25,0.5,242.80055
61.25,0.5,241.25055
61.25,0.5,239.20055
61.25,0.5,236.65054
61.25,0.5,233.60055
61.25,0.5,230.05055
61.75,0.5,244.69038
61.75,0.5,244.64038
61.75,0.5,244.59038
61.75,0.5,244.54037
61.75,0.5,244.36537
61.75,0.5,243.81538
61.75,0.5,242.76538
61.75,0.5,241.21538
61.75,0.5,239.16537
61.75,0.5,236.61537
61.75,0.5,233.56538
61.75,0.5,230.01538
62.25,0.5,244.6552
62.25,0.5,244.60521
62.25,0.5,244.55521
62.25,0.5,244.5052
62.25,0.5,244.3302
62.25,0.5,243.7802
62.25,0.5,242.73021
62.25,0.5,241.18021
62.25,0.5,239.1302
62.25,0.5,236.5802
62.25,0.5,233.5302
62.25,0.5,229.98021
62.75,0.5,246.41793
62.75,0.5,246.36793
62.75,0.5,246.31793
62.75,0.5,246.26793
62.75,0.5,246.21793
62.75,0.5,246.16793
62.75,0.5,246.11793
62.75,0.5,246.06793
62.75,0.5,246.01793
62.75,0.5,245.96793
62.75,0.5,245.91793
62.75,0.5,245.86793
62.75,0.5,245.81793
62.75,0.5,245.76793
62.75,0.5,245.71793
62.75,0.5,245.66793
62.75,0.5,245.61793
62.75,0.5,245.56793
62.75,0.5,245.51793
62.75,0.5,245.46793
62.75,0.5,245.41793
62.75,0.5,245.36793
62.75,0.5,245.31793
62.75,0.5,245.26793
62.75,0.5,245.21793
62.75,0.5,245.16793
62.75,0.5,245.11793
62.75,0.5,245.06793
62.75,0.5,245.01793
62.75,0.5,244.96793
62.75,0.5,244.91793
62.75,0.5,244.86793
62.75,0.5,244.81793
62.75,0.5,244.76793
62.75,0.5,244.71793
62.75,0.5,244.66793
63.25,0.5,246.37842
63.25,0.5,246.32842
63.25,0.5,246.27842
63.25,0.5,246.22842
63.25,0.5,246.17842
63.25,0.5,246.12842
63.25,0.5,246.07842
63.25,0.5,246.02842
63.25,0.5,245.97842
63.25,0.5,245.92842
63.25,0.5,245.87842
63.25,0.5,245.82842
63.25,0.5,245.77842
63.25,0.5,245.72842
63.25,0.5,245.67842
63.25,0.5,245.62842
63.25,0.5,245.57842
63.25,0.5,245.52842
63.25,0.5,245.47842
63.25,0.5,245.42842
63.25,0.5,245.37842
63.25,0.5,245.32842
63.25,0.5,245.27842
63.25,0.5,245.22842
63.25,0.5,245.17842
63.25,0.5,245.12842
63.25,0.5,245.07842
63.25,0.5,245.02842
63.25,0.5,244.97842
63.25,0.5,244.92842
63.25,0.5,244.87842
63.25,0.5,244.82842
63.25,0.5,244.77842
63.25,0.5,244.72842
63.25,0.5,244.67842
63.25,0.5,244.62842
63.75,0.5,246.33878
63.75,0.5,246.28878
63.75,0.5,246.23878
63.75,0.5,246.18879
63.75,0.5,246.13879
63.75,0.5,246.08878
63.75,0.5,246.03878
63.75,0.5,245.98878
63.75,0.5,245.93879
63.75,0.5,245.88879
63.75,0.5,245.83878
63.75,0.5,245.78878
63.75,0.5,245.73878
63.75,0.5,245.68879
63.75,0.5,245.63879
63.75,0.5,245.58878
63.75,0.5,245.53878
63.75,0.5,245.48878
63.75,0.5,245.43879
63.75,0.5,245.38879
63.75,0.5,245.33878
63.75,0.5,245.28878
63.75,0.5,245.23878
63.75,0.5,245.18879
63.75,0.5,245.13879
63.75,0.5,245.08878
63.75,0.5,245.03878
63.75,0.5,244.98878
63.75,0.5,244.93879
63.75,0.5,244.88879
63.75,0.5,244.83878
63.75,0.5,244.78878
63.75,0.5,244.73878
63.75,0.5,244.68879
63.75,0.5,244.63879
63.75,0.5,244.58878
64.25,0.5,246.29915
64.25,0.5,246.24915
64.25,0.5,246.19915
64.25,0.5,246.14915
64.25,0.5,246.09915
64.25,0.5,246.04915
64.25,0.5,245.99915
64.25,0.5,245.94915
64.25,0.5,245.89915
64.25,0.5,245.84915
64.25,0.5,245.79915
64.25,0.5,245.74915
64.25,0.5,245.69915
64.25,0.5,245.64915
64.25,0.5,245.59915
64.25,0.5,245.54915
64.25,0.5,245.49915
64.25,0.5,245.44915
64.25,0.5,245.39915
64.25,0.5,245.34915
64.25,0.5,245.29915
64.25,0.5,245.24915
64.25,0.5,245.19915
64.25,0.5,245.14915
64.25,0.5,245.09915
64.25,0.5,245.04915
64.25,0.5,244.99915
64.25,0.5,244.94915
64.25,0.5,244.89915
64.25,0.5,244.84915
64.25,0.5,244.79915
64.25,0.5,244.74915
64.25,0.5,244.69915
64.25,0.5,244.64915
64.25,0.5,244.59915
64.25,0.5,244.54915
62.75,0.5,244.61793
62.75,0.5,244.56793
62.75,0.5,244.51793
62.75,0.5,244.46793
62.75,0.5,244.29293
62.75,0.5,243.74293
62.75,0.5,242.69293
62.75,0.5,241.14293
62.75,0.5,239.09293
62.75,0.5,236.54293
62.75,0.5,233.49293
62.75,0.5,229.94293
63.25,0.5,244.57842
63.25,0.5,244.52842
63.25,0.5,244.47842
63.25,0.5,244.42842
63.25,0.5,244.25342
63.25,0.5,243.70342
63.25,0.5,242.65342
63.25,0.5,241.10342
63.25,0.5,239.05342
63.25,0.5,236.50342
63.25,0.5,233.45342
63.25,0.5,229.90342
63.75,0.5,244.53878
63.75,0.5,244.48878
63.75,0.5,244.43879
63.75,0.5,244.38879
63.75,0.5,244.21378
63.75,0.5,243.66378
63.75,0.5,242.61378
63.75,0.5,241.06379
63.75,0.5,239.01379
63.75,0.5,236.46378
63.75,0.5,233.41378
63.75,0.5,229.86378
64.25,0.5,244.49915
64.25,0.5,244.44915
64.25,0.5,244.39915
64.25,0.5,244.34915
64.25,0.5,244.17415
64.25,0.5,243.62415
64.25,0.5,242.57415
64.25,0.5,241.02415
64.25,0.5,238.97415
64.25,0.5,236.42415
64.25,0.5,233.37415
64.25,0.5,229.82415
64.75,0.5,246.25951
64.75,0.5,246.20951
64.75,0.5,246.15952
64.75,0.5,246.10952
