14782	0.44367
14783	0.42066
14784	0.41375
14785	0.37739
14786	0.29777
14787	0.23012
14788	0.21125
14789	0.20020
14790	0.21309
14791	0.20020
14792	0.19790
14793	0.23012
14794	0.25083
14795	0.23518
14796	0.22137
14797	0.20066
14798	0.17811
14799	0.16707
14800	0.15924
14801	0.13853
14802	0.13807
14803	0.15050
14804	0.18455
14805	0.20757
14806	0.22736
14807	0.21953
14808	0.14313
14809	0.12472
14810	0.11460
14811	0.10493
14812	0.11138
14813	0.12288
14814	0.11828
14815	0.09895
14816	0.10677
14817	0.09527
14818	0.09573
14819	0.10447
14820	0.13071
14821	0.12472
14822	0.12196
14823	0.11184
14824	0.10493
14825	0.09527
14826	0.08422
14827	0.08054
14828	0.08054
14829	0.08698
14830	0.07318
14831	0.07640
14832	0.06719
14833	0.05891
14834	0.06213
14835	0.06167
14836	0.07364
14837	0.09527
14838	0.08284
14839	0.08054
14840	0.12564
14841	0.13715
14842	0.13761
14843	0.12472
14844	0.09757
14845	0.07456
14846	0.06673
14847	0.05753
14848	0.05431
14849	0.06351
14850	0.11782
14851	0.19008
14852	0.18962
14853	0.17995
14854	0.16753
14855	0.15188
14856	0.13531
14857	0.12012
14858	0.11230
14859	0.10355
14860	0.10723
14861	0.10263
14862	0.09297
14863	0.09251
14864	0.09159
14865	0.09527
14866	0.08975
14867	0.08514
14868	0.08146
14869	0.07410
14870	0.07134
14871	0.07916
14872	0.08606
14873	0.09435
14874	0.08929
14875	0.08284
14876	0.09067
14877	0.08330
14878	0.08100
14879	0.08238
14880	0.08560
14881	0.08652
14882	0.08790
14883	0.09021
14884	0.09389
14885	0.09021
14886	0.08790
14887	0.08192
14888	0.07824
14889	0.07824
14890	0.07594
14891	0.07318
14892	0.06996
14893	0.07134
14894	0.07686
14895	0.06996
14896	0.06259
14897	0.07686
14898	0.09389
14899	0.08100
14900	0.08192
14901	0.09021
14902	0.08790
14903	0.07686
14904	0.07042
14905	0.06443
14906	0.06858
14907	0.07042
14908	0.07042
14909	0.06581
14910	0.07088
14911	0.08468
14912	0.08054
14913	0.07318
14914	0.05983
14915	0.06443
14916	0.05937
14917	0.06765
14918	0.06121
15055	0.20987
15056	0.29501
15057	0.35530
15058	0.42526
15059	0.51546
15060	0.68115
15061	0.71797
15062	0.75939
15063	0.82842
15064	0.83763
15065	0.92047
15066	0.98030
15067	0.98490
15068	0.87905
15069	0.87905
15070	0.77320
15071	0.75018
15072	0.69956
15073	0.74098
15074	0.75939
15075	0.68575
15076	0.67194
15077	0.63512
15078	0.57990
15079	0.75479
15080	0.96649
15081	0.95729
15082	0.86984
15083	1.06314
15084	1.69827
15085	2.32879
15086	2.61874
15087	2.37942
15088	1.83174
15089	1.56940
15090	1.69367
15091	2.21833
15092	2.55891
15093	2.39322
15094	2.00202
15095	1.69367
15096	1.56940
15097	1.72588
15098	2.13089
15099	2.57732
15100	2.89488
15101	2.82584
15102	2.65556
15103	2.99153
15104	3.44716
15105	3.32290
15106	3.53001
15107	3.67268
15108	3.53461
15109	3.49779
15110	3.27227
15111	3.29989
15112	3.46097
15113	3.51160
15114	3.47938
15115	3.38733
15116	3.21704
15117	3.15721
15118	3.33671
15119	3.63126
15120	3.72791
15121	3.53461
15122	3.22165
15123	2.87187
15124	2.54510
15125	2.23214
15126	1.95140
15127	1.71208
15128	1.51417
15129	1.34389
15130	1.24264
15131	1.15519
15132	1.04934
15133	0.98951
15134	0.97110
15135	0.86984
15136	0.74098
15137	0.65814
15138	0.61672
15139	0.96189
15140	0.86984
15141	0.73177
15142	0.59831
15143	0.59831
15144	0.63052
15145	0.62132
15146	0.54768
15147	0.44643
15148	0.39396
15149	0.33045
15150	0.33505
15151	0.45011
15152	0.29133
15153	0.22091
15154	0.24945
15155	0.24392
15156	0.23840
15157	0.20941
15158	0.31342
15159	0.55688
15160	0.41513
15161	0.35806
15162	0.33137
15163	0.23978
15164	0.19238
15165	0.19882
15166	0.23840
15167	0.11460
15168	0.11460
15169	0.10263
15170	0.11322
15171	0.17351
15172	0.13163
15173	0.13117
15174	0.14451
15175	0.45333
15176	0.44137
15177	0.47404
15178	0.38522
15179	0.32355
15180	0.27614
15181	0.21171
15182	0.17765
15183	0.16246
15184	0.15096
15185	0.13071
15186	0.11690
15187	0.10447
15188	0.09849
15189	0.09803
15190	0.08975
15191	0.08514
15192	0.10079
15193	0.07824
15194	0.06213
15195	0.16108
15196	0.20296
15197	0.12472
15198	0.10723
15199	0.09251
15200	0.08100
15201	0.07318
15202	0.08146
15203	0.08929
15204	0.07686
15205	0.06489
15206	0.06029
15207	0.06627
15208	0.12288
15209	0.16753
15210	0.12841
15211	0.10631
15212	0.09113
15213	0.08146
15214	0.08146
15215	0.07548
15216	0.06950
15217	0.06673
15218	0.06811
15219	0.06765
15220	0.07134
15221	0.07962
15222	0.09205
15223	0.07962
15224	0.08790
15225	0.08975
15226	0.12196
15227	0.11736
15228	0.11046
15229	0.10447
15230	0.10309
15231	0.09481
15232	0.07134
15233	0.07778
15234	0.07272
15235	0.12841
15236	0.32677
15237	0.18409
15238	0.15418
15239	0.17213
15240	0.13209
15241	0.11184
15242	0.10033
15243	0.10217
15244	0.10770
15245	0.10631
15246	0.39672
15247	0.21769
15248	0.15188
15249	0.13393
15250	0.13899
15251	0.12702
15252	0.13945
15253	0.13945
15254	0.15924
15255	0.19146
15256	0.23196
15257	0.17903
15258	0.16845
15259	0.15234
15260	0.14497
15261	0.19146
15262	0.17489
15263	0.20296
15264	0.17121
15265	0.19054
15266	0.17857
15267	0.20296
15268	0.19146
15269	0.21585
15270	0.25221
15271	0.22782
15272	0.20665
15273	0.21263
15274	0.19928
15275	0.20526
15276	0.16614
15277	0.17029
15278	0.19192
15279	0.18732
15280	0.17029
15281	0.19974
15282	0.20987
15283	0.21539
15420	0.48325
15421	0.45609
15422	0.45978
15423	0.44597
15424	0.44505
15425	0.46484
15426	0.47864
15427	0.50626
15428	0.68115
15429	0.85604
15430	0.79160
15431	0.70416
15432	0.64893
15433	0.57069
15434	0.43308
15435	0.41099
15436	0.41329
15437	0.59370
15438	0.98490
15439	1.98822
15440	3.10199
15441	3.61285
15442	3.02375
15443	2.32879
15444	1.80412
15445	1.61082
15446	1.59241
15447	1.67986
15448	2.00663
15449	2.24595
15450	2.76601
15451	2.83505
15452	2.63715
15453	2.52669
15454	2.85806
15455	4.07308
15456	5.61487
15457	7.40979
15458	8.05412
15459	8.05412
15460	8.65242
15461	8.69845
15462	7.82400
15463	8.00809
15464	9.61892
15465	9.98711
15466	10.07915
15467	10.58541
15468	11.41384
15469	11.27577
15470	9.11266
15471	7.17967
15472	6.25920
15473	5.89101
15474	5.84499
15475	6.62739
15476	7.91605
15477	8.79049
15478	8.42231
15479	7.50184
15480	6.25920
15481	5.79897
15482	6.02908
15483	6.16715
15484	6.12113
15485	6.30522
15486	6.62739
15487	6.94955
15488	6.81148
15489	6.62739
15490	6.39727
15491	6.07511
15492	5.66089
15493	5.06259
15494	4.45508
15495	3.85217
15496	3.33671
15497	3.03755
15498	3.23085
15499	3.43336
15500	2.69698
15501	2.28277
15502	2.03424
15503	1.90998
15504	1.76270
15505	1.56940
15506	1.73509
15507	1.61082
15508	1.32088
15509	1.18280
15510	1.21962
15511	1.11377
15512	1.04473
15513	1.04013
15514	0.91127
15515	0.91587
15516	0.90666
15517	0.87905
15518	0.72717
15519	0.63973
15520	0.59370
15521	0.57529
15522	0.50626
15523	0.49245
15524	0.47864
15525	0.48325
15526	0.46024
15527	0.40179
15528	0.39350
15529	0.35760
15530	0.27614
15531	0.26602
15532	0.32216
15533	0.31526
15534	0.53387
15535	0.51086
15536	0.40040
15537	0.35806
15538	0.41007
15539	0.40823
15540	0.40271
15541	0.36221
15542	0.44873
15543	0.52007
15544	0.37141
15545	0.32907
15546	0.30283
15547	0.29961
15548	0.26924
15549	0.22736
15550	0.18455
15551	0.19054
15552	0.26371
15553	0.28995
15554	0.22598
15555	0.19054
15556	0.18870
15557	0.23886
15558	0.32170
15559	0.29915
15560	0.24070
15561	0.26279
15562	0.21999
15563	0.21079
15564	0.19560
15565	0.19284
15566	0.24392
15567	0.42342
15568	0.32401
15569	0.22275
15570	0.20066
15571	0.16246
15572	0.14774
15573	0.13715
15574	0.12334
15575	0.11690
15576	0.10631
15577	0.10401
15578	0.09803
15579	0.09343
